activity_id,activity_name,category,location,price,weather,popularity,duration,profile,season,compatibility_score,description
42649,Randonnée dans les montagnes de Seoul,adventure,Seoul,219.42,Chaud,75,1,solo,été,71.54,"Randonnée dans les montagnes de Seoul — Une activité adventure exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
35853,Détente sur la plage de Monastir,nature,Monastir,105.5,Tempéré,47,5,familial,automne,88.21,"Détente sur la plage de Monastir — Une activité nature exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
51753,Atelier d’artisanat local à Prague,culture,Prague,112.21,Pluvieux,78,2,familial,été,92.74,"Atelier d’artisanat local à Prague — Une activité culture exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
3299,Atelier d’artisanat local à Istanbul,culture,Istanbul,262.03,Tempéré,84,2,couple,hiver,88.71,"Atelier d’artisanat local à Istanbul — Une activité culture exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52331,Sortie en bateau à Singapore,entertainment,Singapore,201.36,Ensoleillé,78,6,couple,printemps,80.92,"Sortie en bateau à Singapore — Une activité entertainment exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37073,Spectacle de danse contemporaine à Mahdia,entertainment,Mahdia,24.93,Tempéré,50,4,solo,printemps,91.85,"Spectacle de danse contemporaine à Mahdia — Une activité entertainment exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16431,Soirée musicale à Tabarka,entertainment,Tabarka,38.32,Frais,90,2,groupe,automne,97.94,"Soirée musicale à Tabarka — Une activité entertainment exceptionnelle à Tabarka, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
25945,Safari d’aventure près de Tunis,adventure,Tunis,272.61,Frais,54,2,solo,été,72.47,"Safari d’aventure près de Tunis — Une activité adventure exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
34690,Tour gastronomique de Marrakech,gastronomy,Marrakech,103.28,Frais,69,3,familial,automne,92.61,"Tour gastronomique de Marrakech — Une activité gastronomy exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
940,Visite du marché central de Rome,gastronomy,Rome,22.74,Frais,66,3,groupe,printemps,88.5,"Visite du marché central de Rome — Une activité gastronomy exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
51249,Cours de cuisine locale à Bizerte,gastronomy,Bizerte,95.9,Tempéré,94,1,couple,été,60.03,"Cours de cuisine locale à Bizerte — Une activité gastronomy exceptionnelle à Bizerte, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
9094,Tour gastronomique de Monastir,gastronomy,Monastir,277.62,Tempéré,84,5,groupe,été,66.56,"Tour gastronomique de Monastir — Une activité gastronomy exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
51888,Dégustation de plats traditionnels à London,gastronomy,London,48.4,Chaud,63,3,groupe,été,83.04,"Dégustation de plats traditionnels à London — Une activité gastronomy exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
50796,Parapente au-dessus de Berlin,adventure,Berlin,232.75,Pluvieux,52,2,familial,automne,75.74,"Parapente au-dessus de Berlin — Une activité adventure exceptionnelle à Berlin, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
58247,Escalade sur les falaises de Toronto,adventure,Toronto,197.34,Tempéré,54,6,groupe,automne,88.54,"Escalade sur les falaises de Toronto — Une activité adventure exceptionnelle à Toronto, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12441,Détente sur la plage de Nabeul,nature,Nabeul,264.93,Pluvieux,90,1,couple,hiver,85.58,"Détente sur la plage de Nabeul — Une activité nature exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
56201,Escalade sur les falaises de Athens,adventure,Athens,73.41,Tempéré,48,2,familial,printemps,80.55,"Escalade sur les falaises de Athens — Une activité adventure exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
20641,Dîner étoilé au cœur de Lisbon,gastronomy,Lisbon,240.13,Ensoleillé,80,6,groupe,été,83.28,"Dîner étoilé au cœur de Lisbon — Une activité gastronomy exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
19802,Dégustation de plats traditionnels à Tabarka,gastronomy,Tabarka,215.06,Ensoleillé,49,3,familial,printemps,94.04,"Dégustation de plats traditionnels à Tabarka — Une activité gastronomy exceptionnelle à Tabarka, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10255,Visite du marché central de Gabes,gastronomy,Gabes,232.09,Chaud,57,2,familial,printemps,76.7,"Visite du marché central de Gabes — Une activité gastronomy exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45322,Excursion en quad à Prague,adventure,Prague,260.92,Pluvieux,99,3,familial,été,98.9,"Excursion en quad à Prague — Une activité adventure exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
1791,Spectacle de danse contemporaine à Djerba,entertainment,Djerba,258.93,Pluvieux,86,5,familial,printemps,96.46,"Spectacle de danse contemporaine à Djerba — Une activité entertainment exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11314,Dégustation de plats traditionnels à Kef,gastronomy,Kef,14.26,Tempéré,97,4,familial,été,82.16,"Dégustation de plats traditionnels à Kef — Une activité gastronomy exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24734,Découverte du vieux centre historique de Cape Town,culture,Cape Town,17.08,Chaud,91,1,familial,automne,69.97,"Découverte du vieux centre historique de Cape Town — Une activité culture exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17787,Découverte du vieux centre historique de Tokyo,culture,Tokyo,284.99,Ensoleillé,69,5,groupe,printemps,85.2,"Découverte du vieux centre historique de Tokyo — Une activité culture exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17392,Soirée street food à Sousse,gastronomy,Sousse,258.54,Chaud,74,6,familial,été,83.96,"Soirée street food à Sousse — Une activité gastronomy exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57839,Dégustation de plats traditionnels à Mexico City,gastronomy,Mexico City,45.76,Pluvieux,76,2,solo,été,95.93,"Dégustation de plats traditionnels à Mexico City — Une activité gastronomy exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46611,Soirée street food à Zarzis,gastronomy,Zarzis,283.9,Pluvieux,40,1,familial,automne,81.41,"Soirée street food à Zarzis — Une activité gastronomy exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12308,Atelier d’artisanat local à Dubai,culture,Dubai,222.48,Ensoleillé,53,2,solo,hiver,61.0,"Atelier d’artisanat local à Dubai — Une activité culture exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
17778,Dîner-spectacle à Toronto,entertainment,Toronto,193.39,Chaud,78,4,couple,automne,93.89,"Dîner-spectacle à Toronto — Une activité entertainment exceptionnelle à Toronto, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46154,Visite des monuments antiques de Hammamet,culture,Hammamet,132.51,Pluvieux,73,6,couple,hiver,77.87,"Visite des monuments antiques de Hammamet — Une activité culture exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
48890,Dîner-spectacle à Hammamet,entertainment,Hammamet,297.49,Tempéré,71,5,solo,printemps,79.59,"Dîner-spectacle à Hammamet — Une activité entertainment exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24456,Cinéma en plein air à Zarzis,entertainment,Zarzis,297.59,Chaud,46,5,groupe,printemps,86.48,"Cinéma en plein air à Zarzis — Une activité entertainment exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42768,Parapente au-dessus de New York,adventure,New York,294.68,Tempéré,88,1,couple,été,94.39,"Parapente au-dessus de New York — Une activité adventure exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10928,Observation des oiseaux à Zarzis,nature,Zarzis,73.81,Ensoleillé,96,4,couple,automne,74.51,"Observation des oiseaux à Zarzis — Une activité nature exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57227,Sortie en bateau à Sousse,entertainment,Sousse,257.78,Tempéré,81,1,couple,hiver,87.43,"Sortie en bateau à Sousse — Une activité entertainment exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57690,Visite du musée national de Sousse,culture,Sousse,210.4,Ensoleillé,42,4,groupe,hiver,81.05,"Visite du musée national de Sousse — Une activité culture exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
28537,Dîner étoilé au cœur de Kairouan,gastronomy,Kairouan,137.18,Frais,43,4,solo,printemps,65.76,"Dîner étoilé au cœur de Kairouan — Une activité gastronomy exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
44853,Spectacle folklorique à Kairouan,culture,Kairouan,131.06,Frais,58,2,familial,printemps,98.59,"Spectacle folklorique à Kairouan — Une activité culture exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8012,Soirée street food à Mahdia,gastronomy,Mahdia,61.12,Tempéré,55,1,familial,hiver,90.15,"Soirée street food à Mahdia — Une activité gastronomy exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15357,Dîner étoilé au cœur de Kairouan,gastronomy,Kairouan,263.82,Chaud,80,5,solo,hiver,68.44,"Dîner étoilé au cœur de Kairouan — Une activité gastronomy exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10951,Cinéma en plein air à Tokyo,entertainment,Tokyo,265.37,Tempéré,96,5,groupe,automne,85.73,"Cinéma en plein air à Tokyo — Une activité entertainment exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
20076,Soirée street food à Sousse,gastronomy,Sousse,188.13,Pluvieux,48,5,couple,printemps,62.69,"Soirée street food à Sousse — Une activité gastronomy exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
34231,Tour gastronomique de Kairouan,gastronomy,Kairouan,11.1,Pluvieux,41,1,groupe,hiver,90.76,"Tour gastronomique de Kairouan — Une activité gastronomy exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
38702,Spectacle de danse contemporaine à Bizerte,entertainment,Bizerte,97.59,Chaud,57,3,groupe,été,89.86,"Spectacle de danse contemporaine à Bizerte — Une activité entertainment exceptionnelle à Bizerte, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45090,Dégustation de plats traditionnels à Hammamet,gastronomy,Hammamet,20.61,Chaud,44,6,couple,automne,76.34,"Dégustation de plats traditionnels à Hammamet — Une activité gastronomy exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37064,Soirée musicale à Cape Town,entertainment,Cape Town,71.46,Tempéré,48,4,solo,printemps,90.38,"Soirée musicale à Cape Town — Une activité entertainment exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45562,Visite des monuments antiques de Amsterdam,culture,Amsterdam,256.64,Chaud,99,2,solo,printemps,97.88,"Visite des monuments antiques de Amsterdam — Une activité culture exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
30577,Soirée street food à New York,gastronomy,New York,189.75,Ensoleillé,67,6,solo,printemps,75.43,"Soirée street food à New York — Une activité gastronomy exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
